id,Case Number,Date,Year,Type,Country,Area,Location,Fatal,original_order,Latitude,Longitude
6120,1952.07.27.c,27--Jul--52,1952,Provoked,USA,South Carolina,Seabrook Beach,N,1899,42.8948,-70.8734
6121,1952.07.27.b,27--Jul--52,1952,Provoked,USA,South Carolina,Seabrook Beach,N,1898,42.8948,-70.8734
6122,1952.07.27.a,27--Jul--52,1952,Sea Disaster,USA,California,"Off Santa Monica, Los Angeles County",Y,1897,34.0195,-118.491
6123,1952.07.13,13--Jul--52,1952,Provoked,USA,California,"San Diego, San Diego County",N,1896,32.7157,-117.161
6124,1952.07.05,05--Jul--52,1952,Unprovoked,USA,Puerto Rico,"Mona Island, 40 miles west of the mainland ",N,1895,18.0829,-67.8927
6125,1952.05.27,27--May--52,1952,Unprovoked,USA,California,"Imperial Beach, San Diego County",N,1894,32.5717,-116.878
6126,1952.00.00.a,1952,1952,Unprovoked,USA,Florida,Near Key West,Y,1882,24.5586,-81.8077
6127,1951.07.19.R,Reported 19--Jul--1951,1951,Unprovoked,USA,California,"Long Beach, Los Angeles County",N,1864,33.7635,-118.191
6128,1951.06.25,25--Jun--51,1951,Unprovoked,USA,Hawaii,"Kapehu Beach, Laupahoehoe, Hawai'i",Y,1862,19.9927,-155.241
6129,1950.10.08,28--Oct--50,1950,Unprovoked,USA,California,"Imperial Beach, San Diego County",N,1843,32.5717,-116.878
6130,1950.07.10,10--Jul--50,1950,Unprovoked,USA,Texas,Near Port Arthur,N,1835,29.885,-93.9399
6131,1950.07.09,09--Jul--50,1950,Invalid,USA,Texas,Galveston Bay,NULL,1834,29.5696734,-94.936592
6132,1950.07.00,Jul--50,1950,Unprovoked,USA,Florida,"Rock Harbor, Key Largo, Monroe County",N,1833,25.0768,-80.4603
6133,1950.06.25,25--Jun--50,1950,Unprovoked,USA,New York,"Beach 103rd Street, Rockaway ",N,1832,40.5848,-73.8166
6134,1950.06.06,06--Jun--50,1950,Sea Disaster,USA,Florida,275 miles northeast of Miami,Y,1831,25.7617,-80.1918
6135,1950.01.16,16--Jan--50,1950,Invalid,USA,Hawaii,"Kahakuloa, Maui",NULL,1821,20.9956597,-156.5492431
6136,1950.00.00.h,1950,1950,Unprovoked,USA,Florida,"Jacksonville Beach, Duval County",N,1814,30.2841,-81.3961
6137,1950.00.00.g,1950s,1950,Invalid,USA,Hawaii,"Waikiki, O'ahu",NULL,1813,19.41271,-154.96301
6138,1949.07.25,25--Jul--49,1949,Unprovoked,USA,South Carolina,"Oketee River, Jasper County",N,1795,32.4914,-81.0755
6139,1949.07.16,16--Jul--49,1949,Provoked,USA,California,"10 miles off Redondo Beach, Los Angeles County",N,1794,33.8492,-118.388
6140,1948.09.19.b,19--Sep--48,1948,Unprovoked,USA,Hawaii,"Off Makapauu Point, O'ahu",N,1767,21.3087,-157.65
6141,1948.09.19.a,19--Sep--48,1948,Unprovoked,USA,Hawaii,"Off Makapauu Point, O'ahu",N,1766,21.3087,-157.65
6142,1948.07.01,01--Jul--48,1948,Unprovoked,USA,US Virgin Islands,"St. John, Genti Bay",Y,1759,32.1377,-80.7629
6143,1948.02.13,13--Feb--48,1948,Sea Disaster,USA,Texas,"Gulf of Mexico between Brownsville & Carmen, Mexico",Y,1752,25.9095,-97.4493
6144,1948.00.00.d,Summer 1948,1948,Provoked,USA,Florida,Biscayne Bay,N,1749,25.791,-80.187
6145,1947.08.04,04--Aug--47,1947,Unprovoked,USA,Florida,In a canal 10 miles north of St Augustine,Y,1734,29.9012,-81.3124
6146,1947.07.27.R,Reported 27--Jul--1947,1947,Provoked,USA,California,"Santa Monica, Los Angeles County",N,1733,34.0099,-118.497
6147,1947.06.27,27--Jun--47,1947,Unprovoked,USA,Hawaii,"Off Waianae, O'ahu",N,1729,21.4501,-158.197
6148,1945.08.06,06--Aug--45,1945,Unprovoked,USA, North Carolina,Ocracoke,Y,1684,35.1146,-75.981
6149,1945.05.08,08--May--45,1945,Unprovoked,USA,North Carolina,"Ocracoke Inlet, Carteret County",Y,1680,32.1377,-80.7629
6150,1944.12.02,02--Dec--44,1944,Provoked,USA,Florida,3 miles north of the inlet at Palm Beach,N,1672,26.7506,-80.0359
6151,1944.09.03,03--Sep--44,1944,Unprovoked,USA,Maryland,North Beach,N,1663,37.8013,-122.411
6152,1944.05.31,31--May--44,1944,Unprovoked,USA,Florida,"Atlantic Beach, Mayport,  Duval County",N,1658,30.474452,-81.65222
6153,1943.12.04,04--Dec--43,1943,Sea Disaster,USA,South Carolina,Off Charleston,Y,1641,32.7765,-79.9311
6154,1943.10.26,26--Oct--43,1943,Invalid,USA,Florida,Victim was on said to be on tanker that collided off Florida coast on 10-20-1943,NULL,1638,27.368384,-81.902225
6155,1943.07.18,18--Jul--43,1943,Sea Disaster,USA,Florida,"40 miles off Islamorada, near Cay Sal",Y,1635,24.9372,-80.6121
6156,1943.04.05,05--Apr--43,1943,Invalid,USA,Hawaii,"3 miles from shore off McGregor Point, Maui",NULL,1626,21.381121,-157.972144
6157,1943.00.00.c,Fall 1943,1943,Unprovoked,USA,Hawaii,"Midway Island, Northwestern Hawaiian Islands",N,1617,28.2072,-177.373
6158,1943.00.00.b,Fall 1943,1943,Unprovoked,USA,Hawaii,"Midway Island, Northwestern Hawaiian Islands",N,1616,28.2072,-177.373
6159,1943.00.00.a,1943,1943,Unprovoked,USA,Hawaii,"Midway, Northwestern Hawaiian Islands",UNKNOWN,1615,28.2072,-177.373
6160,1942.06.04,04--Jun--42,1942,Unprovoked,USA,Midway Atoll,NULL,N,1593,28.2417536,-177.3754308
6161,1941.08.21.R,Reported 21--Aug--1941,1941,Provoked,USA,New York,Montauk,N,1566,41.0359,-71.9545
6162,1941.08.01,01--Aug--41,1941,Unprovoked,USA,South Carolina,Sullivan's Island at entrance to Charleston Harbor,N,1564,32.7577,-79.8421
6163,1941.07.22,22--Jul--41,1941,Boating,USA,New Jersey,"Brielle, Monmouth County (Offshore)",N,1563,40.1079,-74.0565
6164,1941.07.01,01--Jul--41,1941,Provoked,USA,Hawaii,"Nankuli, O'ahu",N,1562,21.3815,-158.121
6165,1941.06.15,15--Jun--41,1941,Provoked,USA,New York,15 miles south of Jones Inlet,N,1561,37.0902,-95.7129
6166,1941.03.09,09--Mar--41,1941,Provoked,USA,California,"Santa Monica, Los Angeles County",N,1558,34.0195,-118.491
6167,1940.07.13.b,13--Jul--40,1940,Unprovoked,USA,South Carolina,"Folly Beach, Charleston County",N,1541,32.6552,-79.9404
6168,1940.07.13.a,13--Jul--40,1940,Unprovoked,USA,South Carolina,"Folly Beach, Charleston County",N,1540,32.6552,-79.9404
6169,1940.06.30,30--Jun--40,1940,Unprovoked,USA,North Carolina,"Holden Beach, Brunswick County",N,1539,33.9135,-78.3039
6170,1939.10.04,04--Oct--39,1939,Unprovoked,USA,Hawaii,"Kane'ohe Bay, Mokapu, O'ahu",N,1514,21.4628,-157.81
6171,1939.08.01,01--Aug--39,1939,Provoked,USA,California,"Off San Pedro, Los Angeles County",N,1512,33.7361,-118.292
6172,1939.07.14,14--Jul--39,1939,Provoked,USA,Texas,"West Bay, 19 miles from Galveston",N,1509,29.2432,-94.8728
6173,1939.05.03,03--May--39,1939,Unprovoked,USA,Virginia,"At sea, several hundred miles south east of Cape Henry, Virginia",Y,1508,32.1377,-80.7629
6174,1938.08.18,18--Aug--38,1938,Provoked,USA,California,"Near Encino, Los Angeles County",N,1494,34.1671,-118.485
6175,1938.07.18,18--Jul--38,1938,Unprovoked,USA,South Carolina,Charleston,N,1493,32.7765,-79.9311
6176,1938.07.17,17--Jul--38,1938,Provoked,USA,California,"Dana Point, Orange County",N,1491,33.4672,-117.698
6177,1938.00.00.c,1938,1938,Provoked,USA,North Carolina,On one of the sounds near Wilmington,N,1476,34.2257,-77.9447
6178,1937.11.13,13--Nov--37,1937,Sea Disaster,USA,North Carolina,Off Cape Hatteraa,Y,1473,35.248,-75.5393
6179,1937.06.15,    15--Jun--1937,1937,Unprovoked,USA,Texas,Galveston,Y,1455,29.299328,-94.7945882
6180,1937.05.30,30--May--37,1937,Provoked,USA,Texas,Galveston,N,1454,29.3013,-94.7977
6181,1936.12.30,30--Dec--36,1936,Unprovoked,USA,Hawaii,"Honokohau, Maui",N,1443,32.1377,-80.7629
6182,1936.09.04,04--Sep--36,1936,Unprovoked,USA,Hawaii,"Lahaina, Maui",N,1436,20.8783,-156.683
6183,1936.08.00,Aug--36,1936,Boating,USA,North Carolina,"Pamlico Sound off Frisco, Dare County",N,1431,35.2299,-75.6325
6184,1936.07.25,25--Jul--36,1936,Unprovoked,USA,Massachusetts,"Hollywood Beach, just above Mattapoisett Harbor, Buzzards Bay",Y,1430,26.0087,-80.117
6185,1936.07.12,12--Jul--36,1936,Boating,USA,New Jersey,"Long Branch, Monmouth County (offshore)",N,1429,40.3023,-73.9791
6186,1936.06.06,06--Jun--36,1936,Unprovoked,USA,Florida,"Boca Ciega Bay, Pinellas County",Y,1425,27.7927,-82.7657
6187,1936.03.30,30--Mar--36,1936,Provoked,USA,Florida,"Miami, Miami-Date County",N,1422,25.7617,-80.1918
6188,1935.09.21,21--Sep--35,1935,Unprovoked,USA,North Carolina,"Brown’s Inlet on New River, Onslow Beach",Y,1409,32.1377,-80.7629
6189,1935.07.27.b,27--Jul--35,1935,Invalid,USA,California,Santa Barbara Channel,NULL,1404,35.124896,-117.966819
6190,1935.07.27.a,27--Jul--35,1935,Invalid,USA,California,Santa Barbara Channel,NULL,1403,35.124896,-117.966819
6191,1935.06.18,18--Jun--35,1935,Unprovoked,USA,New Jersey,50 miles offshore,N,1400,37.0902,-95.7129
6192,1935.04.08.R,Reported 08--Apr--1935,1935,Unprovoked,USA,California,"Hermosa Beach, Los Angeles County",N,1392,33.8622,-118.4
6193,1934.08.05,05--Aug--34,1934,Unprovoked,USA,Georgia,"Thunderbolt, Chatham County",N,1367,32.0335,-81.0498
6194,1934.06.20,20--Jun--34,1934,Unprovoked,USA,Florida,"Melbourne, Brevard County",Y,1364,28.0836,-80.6081
6195,1933.08.28.b,28--Aug--33,1933,Provoked,USA,California,"Hermosa Beach, Los Angeles County",N,1348,33.8622,-118.4
6196,1933.08.28.a,28--Aug--33,1933,Unprovoked,USA,South Carolina,"Pawley’s Island, north of Charleston",N,1347,32.8516,-80.0042
6197,1933.08.26.R,Reported 26--Aug--1933,1933,Unprovoked,USA,Connecticut,Mystic River,N,1346,42.4188,-71.14
6198,1933.07.07.R,Reported 07--Jul--1933,1933,Unprovoked,USA,California,"San Diego, San Diego County",N,1345,32.7157,-117.161
6199,1933.06.21,21--Jun--33,1933,Unprovoked,USA,South Carolina,North end of Morris Island at mouth of Charleston Harbor,N,1343,32.7124,-79.8941
6200,1933.06.16,16--Jun--33,1933,Unprovoked,USA,South Carolina,"Folly Island, near Charleston",N,1342,32.6656,-79.9207
6201,1933.04.10,10--Apr--33,1933,Unprovoked,USA,Florida,"Miami Beach, Miami-Dade County",Y,1336,25.819,-80.1206
6202,1932.08.10,10--Aug--32,1932,Provoked,USA,New Jersey,"Offshore, between Mantoloking & Point Pleasant, Ocean County",N,1322,40.0527,-74.047
6203,1932.07.14.R,Reported 14--Jul--1932,1932,Invalid,USA,Texas,Galveston,NULL,1319,29.299328,-94.7945882
6204,1932.06.28,28--Jun--32,1932,Provoked,USA,New Jersey,"10 miles offshore from Sea Isle City, Cape May County",N,1317,39.1534,-74.6929
6205,1932.06.26,26--Jun--32,1932,Provoked,USA,New Jersey,"Off Ocean City, Cape May County",N,1316,39.2776,-74.5746
6206,1932.02.16,16--Feb--32,1932,Unprovoked,USA,Hawaii,"1 mile off Mala Wharf, Lahaina, Maui",N,1310,32.1377,-80.7629
6207,1931.09.21.b,21--Sep--31,1931,Unprovoked,USA,Florida,"Municipal Beach, West Palm Beach, Palm Beach County",N,1301,26.6996,-80.0331
6208,1931.09.21.a,21--Sep--31,1931,Unprovoked,USA,Florida,"Municipal Beach, West Palm Beach, Palm Beach County",N,1300,26.6996,-80.0331
6209,1931.09.02,02--Sep--31,1931,Invalid,USA,Hawaii,"Kahala, O'ahu",NULL,1299,19.41271,-154.96301
6210,1931.08.30,30--Aug--31,1931,Invalid,USA,Hawaii,NULL,NULL,1297,21.2160437,-157.975203
6211,1931.08.27,27--Aug--31,1931,Boating,USA,New Jersey,"1 mile ESE of Navesink, Monmouth County",N,1296,40.4112,-74.0457
6212,1931.08.18,18--Aug--31,1931,Unprovoked,USA,Texas,Off Brownsville,N,1293,25.9017,-97.4975
6213,1931.08.06.R,Reported 06--Aug--1931,1931,Unprovoked,USA,New Jersey,"Sandy Hook (ocean side), Monmouth County",N,1292,40.4681,-73.9965
6214,1931.07.15,15--Jul--31,1931,Unprovoked,USA,New Jersey,"Sea Girt, Monmouth County",N,1289,40.1321,-74.0346
6215,1931.06.14,14--Jun--31,1931,Unprovoked,USA,Hawaii,"Pearl Harbor, O'ahu",N,1288,21.3518,-157.976
6216,1931.06.13,13--Jun--31,1931,Provoked,USA,Hawaii,"Pearl Harbor, O'ahu",N,1287,21.3518,-157.976
6217,1931.06.04.R,Reported 04--Jun--1931,1931,Unprovoked,USA,Florida,"Key West, Monroe County ",N,1286,24.5586,-81.8077
6218,1930.08.06,06--Aug--30,1930,Unprovoked,USA,Florida,"Palm Beach Inlet, Palm Beach County",N,1265,26.7723,-80.0373
6219,1930.07.11,11--Jul--30,1930,Unprovoked,USA,Florida,"Jensen Beach, Martin County",N,1263,27.2545,-80.2298
6220,1930.05.27,27--May--30,1930,Unprovoked,USA,Texas,High Island,N,1261,29.5669,-94.3935
6221,1930.03.07.R,Reported 07--Mar--1930,1930,Unprovoked,USA,Florida,70 miles off Tarpon Springs,N,1257,28.1685,-82.7413
6222,1929.08.05,05--Aug--29,1929,Unprovoked,USA,South Carolina,Fort Moultrie,N,1237,32.759,-79.8573
6223,1929.06.23,23--Jun--29,1929,Provoked,USA,Florida,"Fort Pierce, St Lucie County",N,1234,27.4467,-80.3256
6224,1929.03.16,16--Mar--29,1929,Unprovoked,USA,Florida,"Sea Spray, Palm Beach",N,1227,26.7788,-80.0336
6225,1929.00.00.c,1929,1929,Provoked,USA,Florida,Indian River area,N,1213,27.7179,-80.5803
6226,1929.00.00.a,1929,1929,Unprovoked,USA,Florida,"Cape Canaveral, Brevard County",N,1211,28.3922,-80.6077
6227,1928.11.18,18--Nov--28,1928,Provoked,USA,New Jersey,"Seabright, Monmouth County",N,1209,40.4608,-73.9899
6228,1928.11.12,12--Nov--28,1928,Sea Disaster,USA,Virginia,"200 miles off Hampton Roads, Virginia, USA",Y,1207,36.8534,-76.3241
6229,1928.09.00,Sep--28,1928,Unprovoked,USA,Texas,Corpus Christi,N,1205,27.8006,-97.3964
6230,1928.08.24.R,Reported 24--Aug--1928,1928,Invalid,USA,New Jersey,Off shore,NULL,1204,40.16706,-74.49987
6231,1928.06.24.R,Reported 24--Jun--1928,1928,Unprovoked,USA,Florida,"Daytona Beach, Volusia County",N,1201,29.2108,-81.0228
6232,1928.01.21.b,21--Jan--28,1928,Invalid,USA,Florida,NULL,NULL,1189,27.7567667,-81.4639835
6233,1928.01.21.a,Some time between 08--Jan--1928 & 21--Jan--1928,1928,Invalid,USA,Florida,Off Florida coast,NULL,1188,29.92586305,-81.4133981426
6234,1927.01.08.R,Reported 08--Jan--1927,1927,Unprovoked,USA,California,"Catalina Channel, Los Angeles County",N,1169,33.3879,-118.416
6235,1926.08.24,24--Aug--26,1926,Unprovoked,USA,New Jersey,"Seaside, Ocean County",Y,1159,39.9443,-74.0729
6236,1926.07.12,12--Jul--26,1926,Boating,USA,New Jersey,20 miles off Seabright,N,1157,40.4608,-73.9899
6237,1926.07.08,08--Jul--26,1926,Unprovoked,USA,California,"San Francisco Bay (or San Leandro Bay), near cannery, Alameda County",N,1156,37.8729,-122.46
6238,1926.05.18,18--May--26,1926,Unprovoked,USA,Hawaii,"Hale'iwa, O'ahu",Y,1154,21.5928,-158.103
6239,1926.04.07,07--Apr--26,1926,Unprovoked,USA,Hawaii,"Hilo Bay Yacht Club, Hilo, Hawai'i",N,1152,19.7361,-155.034
6240,1925.11.00.b,Nov--25,1925,Unprovoked,USA,Puerto Rico,"Condado Beach, San Juan",N,1143,18.4606,-66.0812
6241,1925.11.00.a,Nov--25,1925,Unprovoked,USA,Puerto Rico,"Condado Beach, San Juan",N,1142,18.4606,-66.0812
6242,1925.08.02,02--Aug--25,1925,Unprovoked,USA,South Carolina,"Folly Island, near Charleston",N,1139,32.6656,-79.9207
6243,1925.05.00,May--25,1925,Unprovoked,USA,Puerto Rico,"Condado Beach, San Juan",N,1137,18.4606,-66.0812
6244,1925.01.27.R,Reported 27--Jan--1925,1925,Unprovoked,USA,Florida,"Miami Beach, Miami-Dade County",N,1133,25.819,-80.1206
6245,1924.11.21,21--Nov--24,1924,Unprovoked,USA,Puerto Rico,Santurce,Y,1128,18.4502,-66.0748
6246,1924.07.31,31--Jul--24,1924,Unprovoked,USA,South Carolina,"Folly Island, near Charleston",N,1125,32.6656,-79.9207
6247,1924.07.04,04--Jul--24,1924,Boating,USA,California,"Newport Beach, Orange County",N,1123,33.6189,-117.93
6248,1924.06.18,18--Jun--24,1924,Provoked,USA,Florida,"Bayboro, Pinellas County",N,1122,32.1377,-80.7629
6249,1923.02.00,Feb--23,1923,Unprovoked,USA,Puerto Rico,San Juan,N,1097,26.1892,-98.1553
6250,1923.00.00.c,1923,1923,Boating,USA,New Jersey,"Sea Bright, Monmouth County",N,1093,40.4608,-73.9899
6251,1923.00.00.a,1923,1923,Provoked,USA,New Jersey,Ocean City (offshore),N,1091,38.3349,-75.0832
6252,1923.00.00.a,1923,1922,Provoked,USA,New Jersey,Ocean City (offshore),N,1090,38.3349,-75.0832
6253,1922.12.14,14--Dec--22,1922,Unprovoked,USA,Puerto Rico,San Juan,Y,1089,26.1892,-98.1553
6254,1922.09.28,28--Sep--22,1922,Unprovoked,USA,Hawaii,"Keawanui, Kamalo, Moloka'i",N,1085,21.0934,-157.024
6255,1922.09.21.R,Reported 21--Sep--1922,1922,Boating,USA,Massachusetts,Nahant,N,1083,42.4266,-70.9223
6256,1922.07.19,19--Jul--22,1922,Unprovoked,USA,Florida,"Pablo Beach, Jacksonville, Duval County",N,1082,30.2594,-81.4611
6257,1922.06.17,17--Jun--22,1922,Unprovoked,USA,Florida,"Municipal Pier, St. Petersburg, Tampa bay",Y,1081,27.7699,-82.6302
6258,1920.07.14,14--Jul--20,1920,Invalid,USA,New York,"Woodcliff Channel, Freeport, Long Island",NULL,1053,40.799948,-73.95119
6259,1920.06.29,29--Jun--20,1920,Unprovoked,USA,Florida,"Englewood Beach, Charlotte County",N,1051,26.925,-82.3611
6260,1919.08.10,10--Aug--19,1919,Unprovoked,USA,Florida,"Gadsden Point, Tampa Bay",N,1037,32.1377,-80.7629
6261,1919.05.29,29--May--19,1919,Unprovoked,USA,South Carolina,"James Island Sound, Charleston",N,1036,32.1377,-80.7629
6262,1919.04.06,06--Apr--19,1919,Unprovoked,USA,Florida,"Florida Keys 25ºN,82ºW",Y,1035,25.0273,-81.5358
6263,1919.00.00,1919,1919,Unprovoked,USA,Florida,"Near Panama City, Bay County",N,1028,30.1588,-85.6602
6264,1918.11.00.b,Nov--18,1918,Unprovoked,USA,Hawaii,Papaikou plantation ,Y,1027,19.8058,-155.093
6265,1917.09.21,21--Sep--17,1917,Unprovoked,USA,New Jersey,"Sea Bright, Monmouth County",N,1020,40.4608,-73.9899
6266,1917.09.09,09--Sep--17,1917,Provoked,USA,Hawaii,"Nanakuli, Oah’u",N,1019,21.3815,-158.121
6267,1917.07.18,18--Jul--17,1917,Unprovoked,USA,Florida,Florida Keys ,Y,1017,25.0273,-81.5358
6268,1917.06.03,03--Jun--17,1917,Unprovoked,USA,South Carolina,Calibogue Sound,N,1015,32.0976,-80.8378
6269,1916.10.11,11--Oct--16,1916,Provoked,USA,Florida,"Sewell’s Point, near Palm Beach",Y,1005,27.1995,-80.2023
6270,1916.08.24, 24--Aug--1916,1916,Unprovoked,USA,Louisiana,"off Grand Lake, Cameron Parish",N,1004,29.760285,-93.577331
6271,1916.07.26,26--Jul--16,1916,Unprovoked,USA,North Carolina,"Atlantic, near New Bern, Craven County",N,1003,35.0776,-77.0382
6272,1916.07.13.b,13--Jul--16,1916,Invalid,USA,New York,"Sheepshead Bay, Brooklyn",NULL,1002,40.5826303,-73.9456187
6273,1916.07.13,13--Jul--16,1916,Unprovoked,USA,New York,"Sheepshead Bay, Brooklyn",N,1001,40.5835,-73.946
6274,1916.07.12.c,12--Jul--16,1916,Unprovoked,USA,New Jersey,"In Matawan Creek, off NJ Clay Company brickyards at Cliffwood, Monmouth County, 9.5 miles from the sea, Monmouth County",N,1000,40.4385,-74.2351
6275,1916.07.12.b,12--Jul--16,1916,Unprovoked,USA,New Jersey,"Matawan Creek, 10 miles from the sea, Monmouth County",Y,999,40.439,-74.2049
6276,1916.07.12.a,12--Jul--16,1916,Unprovoked,USA,New Jersey,"Matawan Creek, 10 miles from the sea, Monmouth County",Y,998,40.439,-74.2049
6277,1916.07.06,06--Jul--16,1916,Unprovoked,USA,New Jersey,"Spring Lake, Monmouth County",Y,994,40.125,-74.03
6278,1916.07.01,01--Jul--16,1916,Unprovoked,USA,New Jersey,"Beach Haven, Ocean County",Y,993,39.5593,-74.2432
6279,1916.06.30,30--Jun--16,1916,Unprovoked,USA,New Jersey,"Atlantic City, Atlantic County",N,992,39.3643,-74.4229
6280,1916.06.23,23--Jun--16,1916,Provoked,USA,Florida,NULL,N,990,27.7567667,-81.4639835
6281,1915.08.03,03--Aug--15,1915,Unprovoked,USA,Florida,"St. Augustine, St Johns County",N,983,29.9012,-81.3124
6282,1915.00.00,Ca. 1915,1915,Invalid,USA,Florida,"Soldier Key, Miami-Dade County",NULL,975,25.59032065,-80.1611278855
6283,1914.09.09,09--Sep--14,1914,Unprovoked,USA,Louisiana,Lake Pontchartrain,Y,971,30.2051,-90.1121
6284,1914.07.08.R,Reported 09--Jul--1914,1914,Provoked,USA,Louisiana,New Orleans,N,969,29.9491,-90.0671
6285,1914.05.14,14--May--14,1914,Provoked,USA,Florida,"Boca Ciega Bay, Pinellas County",N,964,27.7927,-82.7657
6286,1914.03.14.R,Reported 14--Mar--1914,1914,Invalid,USA,Florida,"St. Augustine, St Johns County",NULL,963,29.8946952,-81.3145395
6287,1914.03.03,03--Mar--14,1914,Unprovoked,USA,Hawaii,"Honomu, Hawai'i",Y,961,19.8733,-155.117
6288,1913.12.30.R,Reported 30--Dec--1913,1913,Provoked,USA,Florida,"Palm Beach, Palm Beach County",N,956,26.7506,-80.0359
6289,1913.09.21,21--Sep--13,1913,Unprovoked,USA,Florida,"West Palm Beach, Palm Beach County",N,952,26.7153,-80.0534
6290,1913.08.27.R,Reported 27--Aug--1913,1913,Invalid,USA,New Jersey,"Lavalette, Ocean County",NULL,950,39.92869,-74.117786
6291,1913.08.27.R,Reported 27--Aug--1913,1913,Invalid,USA,New Jersey,"Spring Lake, Monmouth County",NULL,949,40.1535132,-74.0293941
6292,1913.07.12,12--Jul--13,1913,Unprovoked,USA,South Carolina,Charleston,Y,947,32.7765,-79.9311
6293,1913.05.21,21--May--13,1913,Provoked,USA,Florida,"John's Pass, Pinellas County",N,945,27.7981,-82.7973
6294,1912.08.30,30--Aug--12,1912,Unprovoked,USA,Georgia,"Tybee Island, Chatham County",Y,937,32.0225,-80.8448
6295,1912.07.23,23--Jul--12,1912,Unprovoked,USA,South Carolina,Sullivan's Island,N,936,32.7632,-79.8368
6296,1911.11.08,08--Nov--11,1911,Invalid,USA,Florida,"Pensacola Bay, Escambia County",NULL,924,30.388064,-87.1876778939
6297,1911.10.26,26--Oct--11,1911,Unprovoked,USA,South Carolina,Off Charleston,Y,923,32.7765,-79.9311
6298,1911.09.23,23--Sep--11,1911,Unprovoked,USA,Texas,Galveston Ship Channel,Y,921,29.3013,-94.7977
6299,1911.09.20,20--Sep--11,1911,Unprovoked,USA,Florida,"Pensacola Bay, Escambia County",Y,920,30.4159,-87.1323
6300,1911.09.17,17--Sep--11,1911,Unprovoked,USA,Florida,"Pablo Beach, Jacksonville, Duval County",N,919,30.2594,-81.4611
6301,1911.07.16.R,Reported 16--Jul--1911,1911,Provoked,USA,Delaware,Delaware Lightship,N,917,38.9108,-75.5277
6302,1911.05.01.R,Reported 01--May--1911,1911,Provoked,USA,Texas,"Rockport, Aransas County",N,915,28.0206,-97.0544
6303,1911.00.00.b,1911,1911,Unprovoked,USA,Texas,"Texas City, Galveston",N,910,29.4065,-95.0489
6304,1910.05.16.R,Reported 16--May--1910,1910,Invalid,USA,Alabama,"Off Fort Gaines, Dauphin Island, Mobile County",NULL,902,30.6906,-88.104322
6305,1910.03.00,Mar--10,1910,Invalid,USA,Hawaii,"Pearl Harbor, O'ahu",NULL,899,19.8733,-155.117
6306,1910.00.00.b,1910,1910,Invalid,USA,Hawaii,"Hilo, Hawai'i",NULL,896,19.8733,-155.117
6307,1909.12.26.R,Reported 26--Nov--1909,1909,Unprovoked,USA,Florida,"16 miles north of Fort Pierce Inlet, Indian River County ",N,894,27.4467,-80.3256
6308,1909.09.04.R,Reported 04--Sep--1909,1909,Provoked,USA,Delaware,"Lewes, Sussex County",N,890,38.7746,-75.1393
6309,1909.08.13,13--Aug--09,1909,Unprovoked,USA,Florida,"Pensacola Bay, Escambia County",Y,889,30.4159,-87.1323
6310,1909.07.24,24--Jul--09,1909,Unprovoked,USA,New York,Rockaway,N,888,40.9012,-74.5143
6311,1909.07.15,15--Jul--09,1909,Unprovoked,USA,Florida,"Panama City, Bay County",N,887,30.1588,-85.6602
6312,1909.04.10,10--Apr--09,1909,Invalid,USA,Hawaii,"Pa'uwela, Maui",NULL,882,19.8733,-155.117
6313,1908.09.05,05--Sep--08,1908,Unprovoked,USA,California,"Redondo, Los Angeles County",N,873,33.8492,-118.388
